Age,Attrition,BusinessTravel,Department,DistanceFromHome,EmployeeNumber,EnvironmentSatisfaction,JobInvolvement,JobRole,JobSatisfaction,MonthlyIncome,NumCompaniesWorked,OverTime,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
37,No,Travel_Rarely,Research & Development,4,1394,3,3,Research Scientist,3,2996,7,Yes,2,3,6,4,1,3
33,No,Travel_Frequently,Sales,5,1395,2,3,Sales Executive,4,9998,6,No,2,4,5,4,1,2
32,No,Travel_Rarely,Sales,2,1396,3,3,Sales Executive,2,4078,0,Yes,3,2,3,2,1,2
39,No,Non-Travel,Research & Development,25,1397,3,3,Healthcare Representative,3,10920,3,No,2,3,6,4,0,5
25,No,Travel_Rarely,Sales,18,1399,1,4,Sales Executive,3,6232,2,No,3,2,3,2,1,2
52,No,Travel_Frequently,Research & Development,28,1401,4,4,Manufacturing Director,3,13247,2,Yes,3,2,5,3,0,2
43,No,Travel_Rarely,Research & Development,6,1402,1,2,Research Scientist,3,4081,1,Yes,3,1,20,7,1,8
27,No,Travel_Rarely,Sales,10,1403,4,2,Sales Executive,4,5769,1,Yes,3,3,6,2,4,4
27,Yes,Travel_Rarely,Research & Development,17,1405,4,3,Research Scientist,3,2394,1,Yes,2,3,8,2,7,7
26,No,Travel_Rarely,Research & Development,2,1407,1,2,Research Scientist,4,3904,0,No,2,3,4,3,1,1
42,No,Travel_Rarely,Human Resources,10,1408,3,3,Manager,1,16799,0,No,5,3,20,7,0,9
52,No,Travel_Rarely,Research & Development,8,1409,3,3,Laboratory Technician,1,2950,9,No,2,1,5,4,0,4
37,No,Travel_Rarely,Research & Development,11,1411,1,3,Laboratory Technician,3,3629,4,No,6,3,3,2,0,2
35,No,Travel_Frequently,Research & Development,18,1412,3,3,Manufacturing Director,4,9362,2,No,2,3,2,2,2,2
25,No,Travel_Rarely,Research & Development,1,1415,1,3,Laboratory Technician,4,3229,4,No,2,2,3,2,0,2
26,No,Travel_Rarely,Research & Development,7,1417,3,4,Laboratory Technician,1,3578,0,No,2,3,7,7,0,7
29,No,Travel_Rarely,Human Resources,17,1419,2,2,Human Resources,1,7988,1,No,3,2,10,9,0,9
49,Yes,Travel_Frequently,Research & Development,28,1420,1,2,Laboratory Technician,1,4284,3,No,2,3,4,3,1,3
29,Yes,Travel_Frequently,Research & Development,14,1421,3,3,Healthcare Representative,4,7553,0,Yes,1,3,8,7,7,7
54,No,Travel_Rarely,Research & Development,1,1422,4,3,Research Director,4,17328,6,No,3,2,20,7,12,7
58,No,Travel_Rarely,Research & Development,1,1423,4,3,Research Director,1,19701,3,Yes,3,3,9,8,1,5
55,No,Travel_Rarely,Research & Development,1,1424,2,4,Research Director,4,14732,2,No,4,4,7,7,0,0
36,No,Travel_Rarely,Sales,3,1425,1,3,Sales Executive,2,9278,3,Yes,3,3,5,4,0,1
31,Yes,Travel_Frequently,Sales,1,1427,2,1,Sales Representative,3,1359,1,No,3,3,1,0,0,0
30,No,Travel_Rarely,Sales,7,1428,4,3,Sales Executive,1,4779,7,No,3,3,3,2,0,2
31,No,Travel_Rarely,Research & Development,8,1430,1,3,Research Director,2,16422,3,No,3,4,3,2,1,0
34,No,Travel_Frequently,Research & Development,1,1431,4,3,Research Scientist,1,2996,5,No,2,3,4,3,1,3
31,Yes,Travel_Rarely,Research & Development,8,1433,1,2,Research Scientist,2,1261,1,No,3,4,1,0,0,0
27,No,Travel_Rarely,Research & Development,11,1434,2,3,Laboratory Technician,1,2099,0,No,3,4,5,0,1,4
36,No,Travel_Rarely,Research & Development,4,1435,1,2,Laboratory Technician,4,5810,1,No,2,2,10,4,1,8
36,No,Travel_Rarely,Sales,16,1436,3,2,Sales Executive,1,5647,4,No,3,2,3,2,0,2
47,No,Travel_Rarely,Research & Development,1,1438,1,3,Research Scientist,4,3420,7,No,2,2,6,5,1,2
25,Yes,Travel_Rarely,Sales,9,1439,1,2,Sales Representative,1,4400,3,No,2,3,3,2,2,2
37,No,Non-Travel,Research & Development,5,1440,3,4,Laboratory Technician,3,3500,0,No,2,1,6,5,1,3
56,No,Travel_Rarely,Research & Development,1,1441,1,3,Research Scientist,1,2066,2,No,3,4,3,2,1,0
47,No,Travel_Rarely,Research & Development,2,1443,1,3,Research Director,3,17169,3,No,2,4,20,17,5,6
24,No,Travel_Rarely,Sales,4,1445,4,3,Sales Executive,3,4162,1,Yes,3,3,5,4,0,3
32,No,Travel_Rarely,Sales,7,1446,4,3,Sales Executive,4,9204,4,No,3,2,4,3,0,3
34,No,Travel_Rarely,Research & Development,1,1447,4,2,Laboratory Technician,2,3294,5,No,2,2,5,4,0,2
41,No,Travel_Rarely,Research & Development,5,1448,2,4,Research Scientist,3,2127,2,Yes,5,2,4,2,0,3
40,No,Non-Travel,Research & Development,9,1449,3,3,Laboratory Technician,3,3975,3,No,2,4,8,7,0,7
31,No,Travel_Rarely,Sales,8,1453,1,3,Sales Executive,4,10793,1,No,5,3,13,7,9,9
46,Yes,Travel_Rarely,Sales,9,1457,1,3,Sales Executive,4,10096,4,No,1,4,7,7,4,3
39,Yes,Non-Travel,Research & Development,2,1458,1,2,Laboratory Technician,1,3646,2,Yes,2,4,1,0,0,0
31,Yes,Travel_Frequently,Research & Development,1,1459,3,4,Manufacturing Director,2,7446,1,No,2,3,10,8,4,7
45,No,Travel_Rarely,Research & Development,20,1460,2,1,Healthcare Representative,1,10851,2,Yes,2,3,7,7,0,7
31,No,Travel_Rarely,Human Resources,8,1461,4,4,Human Resources,2,2109,9,No,3,3,3,2,0,2
31,Yes,Travel_Frequently,Research & Development,2,1464,2,3,Laboratory Technician,4,3722,6,Yes,2,1,2,2,2,2
45,No,Travel_Rarely,Research & Development,29,1465,2,3,Manufacturing Director,4,9380,4,Yes,4,4,3,1,1,2
48,No,Travel_Rarely,Sales,7,1466,3,3,Sales Executive,1,5486,4,No,3,3,2,2,2,2
34,Yes,Travel_Rarely,Human Resources,9,1467,1,3,Human Resources,3,2742,1,No,0,3,2,2,2,2
40,No,Non-Travel,Research & Development,8,1468,4,2,Research Director,2,13757,2,No,5,3,9,8,4,8
28,No,Travel_Rarely,Sales,5,1469,4,3,Sales Executive,1,8463,0,No,4,3,5,4,1,3
44,No,Non-Travel,Research & Development,5,1471,3,2,Laboratory Technician,3,3162,3,No,5,3,5,2,0,3
53,No,Travel_Rarely,Research & Development,2,1472,4,4,Research Director,2,16598,4,No,2,2,9,8,8,8
49,No,Travel_Rarely,Research & Development,5,1473,1,3,Healthcare Representative,3,6651,2,No,0,2,3,2,1,2
40,No,Travel_Rarely,Research & Development,2,1474,3,3,Research Scientist,3,2345,2,No,3,4,3,1,1,2
44,No,Travel_Rarely,Research & Development,20,1475,4,3,Research Scientist,2,3420,1,No,3,2,5,2,1,3
33,No,Travel_Frequently,Sales,7,1477,4,3,Sales Executive,1,4373,0,No,2,3,4,3,0,3
34,No,Travel_Rarely,Sales,3,1478,4,1,Sales Executive,1,4759,3,No,2,3,13,9,3,12
30,No,Travel_Rarely,Sales,16,1479,4,3,Sales Executive,3,5301,8,No,2,2,2,1,2,2
42,No,Travel_Frequently,Research & Development,9,1480,1,3,Laboratory Technician,4,3673,1,No,3,3,12,9,5,8
44,No,Travel_Frequently,Sales,1,1481,1,3,Sales Executive,3,4768,7,No,4,2,1,0,0,0
30,No,Non-Travel,Research & Development,7,1482,3,3,Research Scientist,3,1274,1,No,2,2,1,0,0,0
57,No,Travel_Rarely,Research & Development,1,1483,2,4,Research Scientist,3,4900,0,No,2,2,12,9,2,8
49,No,Travel_Rarely,Research & Development,7,1484,3,3,Healthcare Representative,2,10466,3,No,3,3,8,7,0,7
34,No,Travel_Frequently,Research & Development,15,1485,2,3,Research Director,1,17007,7,No,3,2,14,8,6,9
28,Yes,Travel_Frequently,Sales,1,1486,1,3,Sales Representative,3,2909,3,No,3,4,3,2,1,2
29,Yes,Travel_Frequently,Sales,13,1487,1,3,Sales Executive,2,5765,5,No,4,1,5,3,0,0
34,Yes,Travel_Rarely,Sales,24,1489,1,2,Sales Executive,2,4599,0,Yes,2,4,15,9,10,10
35,No,Travel_Rarely,Sales,7,1492,4,3,Sales Representative,3,2404,1,No,3,3,1,0,0,0
24,Yes,Travel_Frequently,Research & Development,9,1494,2,3,Laboratory Technician,1,3172,2,Yes,2,2,0,0,0,0
24,No,Non-Travel,Sales,13,1495,4,3,Sales Representative,2,2033,1,No,2,3,1,0,0,0
44,No,Travel_Frequently,Research & Development,2,1496,2,3,Manufacturing Director,3,10209,5,Yes,2,2,2,2,2,2
29,No,Travel_Rarely,Sales,19,1497,3,2,Sales Executive,3,8620,1,No,3,3,10,7,0,4
30,No,Travel_Rarely,Human Resources,1,1499,3,3,Human Resources,3,2064,0,No,3,4,5,3,1,3
55,No,Travel_Rarely,Research & Development,4,1501,4,3,Healthcare Representative,3,4035,0,Yes,2,3,3,2,1,2
33,No,Travel_Rarely,Research & Development,4,1502,1,2,Laboratory Technician,2,3838,8,No,5,3,5,4,0,2
47,No,Travel_Rarely,Sales,14,1503,3,3,Sales Executive,3,4591,3,Yes,4,2,5,4,1,2
28,Yes,Travel_Frequently,Research & Development,2,1504,3,2,Laboratory Technician,1,2561,7,No,2,2,0,0,0,0
28,No,Travel_Rarely,Research & Development,1,1506,1,2,Research Scientist,3,1563,1,No,2,1,1,0,0,0
28,No,Travel_Frequently,Sales,7,1507,3,3,Sales Executive,1,4898,0,No,5,3,4,2,1,3
49,No,Travel_Rarely,Research & Development,3,1509,3,2,Laboratory Technician,1,4789,4,No,3,3,3,2,1,2
29,No,Travel_Frequently,Research & Development,2,1513,4,3,Laboratory Technician,2,3180,0,No,3,3,3,2,0,2
28,No,Travel_Rarely,Research & Development,29,1514,3,1,Manufacturing Director,2,6549,1,No,2,2,8,6,1,7
33,No,Travel_Rarely,Research & Development,8,1515,4,3,Healthcare Representative,3,6388,2,Yes,6,3,0,0,0,0
32,No,Travel_Rarely,Research & Development,10,1516,3,3,Manager,4,11244,2,No,5,4,5,2,0,0
54,No,Travel_Frequently,Research & Development,11,1520,2,3,Manager,4,16032,3,No,2,3,14,9,1,12
29,Yes,Travel_Rarely,Research & Development,1,1522,1,2,Research Scientist,1,2362,6,No,2,1,9,7,0,7
44,No,Travel_Rarely,Research & Development,28,1523,4,3,Research Director,1,16328,3,No,1,4,20,6,14,17
39,No,Travel_Rarely,Research & Development,6,1525,2,3,Manufacturing Director,2,8376,4,No,3,3,2,0,2,2
46,No,Travel_Rarely,Sales,3,1527,3,3,Manager,2,16606,8,No,2,4,13,12,5,1
35,No,Travel_Rarely,Research & Development,16,1529,4,2,Healthcare Representative,2,8606,1,No,3,1,11,8,3,3
23,No,Travel_Rarely,Research & Development,20,1533,1,3,Laboratory Technician,3,2272,0,No,2,3,4,3,1,2
40,Yes,Travel_Rarely,Research & Development,9,1534,4,3,Laboratory Technician,1,2018,3,No,3,1,5,4,1,0
34,No,Travel_Rarely,Sales,1,1535,4,2,Sales Executive,3,7083,1,Yes,3,3,10,9,8,6
31,Yes,Travel_Frequently,Research & Development,3,1537,4,3,Research Scientist,3,4084,1,No,2,1,7,2,7,7
50,No,Travel_Frequently,Research & Development,22,1539,3,1,Research Director,4,14411,1,Yes,2,3,32,6,13,9
34,No,Travel_Rarely,Sales,7,1541,2,3,Sales Representative,3,2308,0,Yes,4,3,11,10,5,7
42,No,Travel_Rarely,Research & Development,2,1542,3,2,Laboratory Technician,2,4841,4,No,3,3,1,0,0,0
37,No,Travel_Rarely,Research & Development,13,1543,1,3,Research Scientist,4,4285,1,No,2,3,10,8,3,7
29,No,Travel_Rarely,Research & Development,8,1544,3,1,Healthcare Representative,1,9715,3,No,3,3,7,7,0,7
33,No,Travel_Rarely,Research & Development,25,1545,4,2,Manufacturing Director,2,4320,1,No,2,3,5,3,0,2
45,No,Travel_Rarely,Research & Development,28,1546,4,3,Research Scientist,4,2132,4,No,3,3,5,4,0,3
42,No,Travel_Frequently,Research & Development,2,1547,4,3,Healthcare Representative,4,10124,2,Yes,3,1,20,8,13,9
40,No,Travel_Rarely,Sales,9,1548,1,3,Sales Executive,1,5473,0,No,5,4,8,4,7,1
33,No,Travel_Rarely,Research & Development,28,1549,2,3,Laboratory Technician,3,5207,1,Yes,3,3,15,14,5,7
40,No,Travel_Rarely,Human Resources,6,1550,3,3,Manager,4,16437,1,Yes,2,3,21,7,7,7
24,No,Travel_Rarely,Research & Development,21,1551,3,2,Laboratory Technician,1,2296,0,No,3,3,1,1,0,0
40,No,Non-Travel,Research & Development,8,1552,4,3,Healthcare Representative,4,4069,3,Yes,2,3,2,2,2,2
45,No,Travel_Rarely,Research & Development,1,1553,1,3,Healthcare Representative,2,7441,1,No,4,3,10,8,7,7
35,No,Travel_Rarely,Sales,28,1554,2,2,Sales Representative,3,2430,0,No,5,3,5,3,4,2
32,No,Travel_Rarely,Research & Development,5,1555,4,2,Research Scientist,2,5878,3,No,2,3,7,1,2,5
36,No,Travel_Rarely,Sales,2,1556,3,3,Sales Representative,4,2644,3,Yes,3,2,3,2,1,2
48,No,Travel_Rarely,Sales,16,1557,3,3,Sales Executive,3,6439,8,No,2,3,8,7,7,7
29,No,Travel_Rarely,Research & Development,9,1558,3,4,Research Scientist,3,2451,6,No,2,2,1,0,0,0
33,No,Travel_Rarely,Sales,8,1560,1,3,Sales Executive,1,6392,2,No,6,1,2,2,2,2
30,Yes,Travel_Rarely,Sales,1,1562,2,2,Sales Executive,1,9714,1,No,4,3,10,8,6,7
38,No,Travel_Frequently,Human Resources,10,1563,3,3,Human Resources,3,6077,3,No,2,3,6,3,1,2
35,No,Travel_Rarely,Research & Development,1,1564,4,2,Laboratory Technician,1,2450,1,No,3,3,3,0,1,2
30,No,Travel_Rarely,Sales,29,1568,3,3,Sales Executive,2,9250,3,No,3,3,4,2,1,3
35,Yes,Travel_Rarely,Research & Development,2,1569,1,3,Laboratory Technician,1,2074,1,Yes,2,3,1,0,0,0
53,Yes,Travel_Rarely,Research & Development,2,1572,3,2,Manufacturing Director,4,10169,0,No,4,3,33,7,1,9
38,Yes,Travel_Rarely,Research & Development,2,1573,3,3,Manufacturing Director,2,4855,4,No,2,3,5,2,1,4
32,No,Non-Travel,Research & Development,1,1574,4,3,Research Scientist,1,4087,4,No,3,2,6,5,1,2
48,No,Travel_Rarely,Research & Development,15,1576,3,3,Research Scientist,1,2367,8,No,3,2,8,2,7,6
34,No,Travel_Rarely,Research & Development,7,1577,1,3,Research Scientist,4,2972,1,No,4,1,1,0,0,0
55,No,Travel_Rarely,Sales,26,1578,3,2,Manager,4,19586,1,No,3,3,36,6,2,13
34,No,Travel_Rarely,Research & Development,1,1580,2,3,Research Scientist,4,5484,9,No,3,2,2,2,2,1
26,No,Travel_Rarely,Research & Development,3,1581,1,3,Research Scientist,4,2061,1,No,5,3,1,0,0,0
38,No,Travel_Rarely,Sales,14,1582,3,3,Sales Executive,2,9924,0,No,3,3,9,8,7,7
38,No,Travel_Rarely,Sales,16,1583,2,3,Sales Executive,2,4198,2,No,5,4,3,2,1,2
36,No,Travel_Rarely,Sales,1,1585,2,3,Sales Executive,3,6815,6,No,5,3,1,0,0,0
29,No,Travel_Rarely,Research & Development,3,1586,2,3,Laboratory Technician,1,4723,1,Yes,3,3,10,9,1,5
35,No,Travel_Rarely,Research & Development,10,1587,1,3,Healthcare Representative,3,6142,3,Yes,4,3,5,2,0,4
39,No,Travel_Rarely,Sales,6,1588,4,4,Sales Executive,3,8237,2,No,3,3,7,6,7,6
29,No,Travel_Frequently,Research & Development,2,1590,1,3,Healthcare Representative,4,8853,1,No,0,4,6,4,1,3
50,No,Travel_Rarely,Sales,9,1591,3,3,Manager,3,19331,4,Yes,2,3,1,0,0,0
23,No,Travel_Rarely,Research & Development,10,1592,4,4,Research Scientist,3,2073,2,No,2,3,2,2,2,2
36,No,Travel_Frequently,Research & Development,6,1594,1,4,Laboratory Technician,1,5562,3,Yes,3,3,3,2,0,2
42,No,Travel_Rarely,Research & Development,9,1595,4,2,Manager,4,19613,8,No,2,3,1,0,0,1
35,No,Travel_Rarely,Research & Development,28,1596,2,4,Laboratory Technician,3,3407,1,No,3,2,10,9,6,8
34,No,Travel_Frequently,Research & Development,10,1597,4,2,Healthcare Representative,3,5063,1,No,3,2,8,2,7,7
40,No,Travel_Rarely,Sales,14,1598,4,3,Sales Executive,1,4639,1,No,2,3,5,4,1,2
43,No,Travel_Rarely,Research & Development,27,1599,4,4,Laboratory Technician,2,4876,5,No,0,3,6,4,0,2
35,No,Travel_Rarely,Research & Development,7,1601,3,2,Laboratory Technician,4,2690,1,No,5,2,1,0,0,1
46,No,Travel_Rarely,Sales,1,1602,4,4,Manager,1,17567,1,No,5,1,26,0,0,12
28,Yes,Travel_Rarely,Research & Development,24,1604,3,3,Laboratory Technician,2,2408,1,Yes,3,3,1,1,0,0
22,No,Non-Travel,Research & Development,26,1605,2,2,Research Scientist,3,2814,1,Yes,2,2,4,2,1,3
50,No,Travel_Frequently,Research & Development,20,1606,2,3,Healthcare Representative,3,11245,2,Yes,3,3,30,8,12,13
32,No,Travel_Rarely,Research & Development,5,1607,2,4,Research Scientist,4,3312,3,No,3,3,3,2,0,2
44,No,Travel_Rarely,Research & Development,7,1608,2,3,Research Director,4,19049,0,Yes,4,2,22,7,1,10
30,No,Travel_Rarely,Research & Development,7,1609,2,2,Research Scientist,2,2141,1,No,3,2,6,4,1,1
45,No,Travel_Rarely,Research & Development,5,1611,3,1,Laboratory Technician,1,5769,1,Yes,3,3,10,7,1,4
45,No,Non-Travel,Sales,26,1612,1,2,Sales Executive,1,4385,1,No,2,3,10,7,4,5
31,No,Travel_Frequently,Sales,2,1613,4,3,Sales Executive,1,5332,7,No,3,3,5,2,0,3
36,No,Travel_Rarely,Research & Development,12,1614,3,3,Manufacturing Director,3,4663,9,Yes,2,3,3,2,1,1
34,No,Travel_Frequently,Research & Development,10,1615,3,4,Manufacturing Director,4,4724,1,No,3,3,9,7,7,2
49,No,Travel_Rarely,Research & Development,25,1617,3,3,Laboratory Technician,1,3211,1,No,3,2,9,6,1,4
39,No,Travel_Rarely,Research & Development,10,1618,2,3,Manufacturing Director,1,5377,2,No,3,3,7,7,7,7
27,No,Travel_Rarely,Research & Development,19,1619,4,2,Laboratory Technician,1,4066,1,No,3,3,7,7,0,7
35,No,Travel_Rarely,Research & Development,18,1621,2,4,Research Scientist,1,5208,1,No,2,3,16,15,1,10
28,No,Travel_Rarely,Research & Development,27,1622,2,1,Manufacturing Director,1,4877,0,No,5,2,5,3,0,0
21,No,Travel_Rarely,Research & Development,5,1623,3,3,Research Scientist,4,3117,1,No,2,3,2,2,2,2
18,Yes,Travel_Frequently,Sales,3,1624,2,3,Sales Representative,4,1569,1,Yes,2,4,0,0,0,0
47,No,Travel_Rarely,Human Resources,26,1625,4,3,Manager,3,19658,3,No,2,3,5,2,1,0
39,No,Travel_Rarely,Research & Development,3,1627,3,2,Laboratory Technician,3,3069,0,No,3,3,10,8,0,7
40,No,Travel_Rarely,Research & Development,15,1628,1,2,Manufacturing Director,3,10435,1,No,2,3,18,15,14,12
35,No,Non-Travel,Research & Development,8,1630,3,3,Healthcare Representative,3,4148,1,No,5,3,14,11,2,9
37,No,Travel_Rarely,Research & Development,19,1631,3,3,Manufacturing Director,3,5768,3,No,2,2,4,3,0,2
39,No,Travel_Frequently,Research & Development,4,1633,1,3,Manufacturing Director,3,5042,0,No,2,1,9,2,3,8
45,No,Travel_Rarely,Research & Development,2,1635,4,2,Manufacturing Director,4,5770,1,No,3,3,10,7,3,9
38,No,Travel_Rarely,Research & Development,2,1638,4,2,Manufacturing Director,3,7756,3,Yes,6,4,5,4,0,2
35,Yes,Travel_Rarely,Sales,10,1639,4,2,Sales Executive,1,10306,9,No,3,3,13,12,6,0
37,No,Travel_Rarely,Research & Development,10,1640,2,3,Research Scientist,2,3936,1,No,2,1,8,4,7,7
40,No,Travel_Rarely,Research & Development,16,1641,3,3,Manufacturing Director,4,7945,6,Yes,2,2,4,2,3,3
44,No,Travel_Frequently,Human Resources,1,1642,1,3,Human Resources,4,5743,4,Yes,3,3,10,7,0,2
48,No,Travel_Frequently,Research & Development,4,1644,3,2,Manager,4,15202,2,No,3,3,2,2,2,2
35,Yes,Travel_Rarely,Sales,15,1645,1,1,Sales Executive,4,5440,6,Yes,2,2,2,2,2,2
24,No,Travel_Frequently,Research & Development,2,1646,1,3,Research Scientist,4,3760,1,Yes,2,3,6,3,1,3
27,No,Travel_Rarely,Research & Development,8,1647,2,4,Research Scientist,3,3517,7,No,0,3,3,2,0,2
27,No,Travel_Frequently,Research & Development,2,1648,4,3,Research Scientist,4,2580,2,No,0,2,4,2,1,2
40,Yes,Travel_Rarely,Research & Development,7,1649,1,3,Laboratory Technician,1,2166,3,Yes,3,1,4,2,0,3
29,No,Travel_Rarely,Sales,10,1650,3,2,Sales Executive,3,5869,9,No,2,3,5,2,1,4
36,No,Travel_Rarely,Research & Development,5,1651,2,3,Healthcare Representative,1,8008,4,No,6,3,3,2,0,2
25,No,Travel_Frequently,Research & Development,2,1653,4,4,Manufacturing Director,3,5206,1,No,6,3,7,7,0,7
39,No,Travel_Rarely,Research & Development,12,1654,4,3,Manufacturing Director,2,5295,4,No,3,3,5,4,1,0
49,No,Travel_Rarely,Research & Development,22,1655,1,3,Research Director,2,16413,3,No,2,3,4,2,1,2
50,No,Travel_Rarely,Research & Development,17,1656,4,2,Research Director,1,13269,5,No,3,3,14,11,1,11
20,No,Travel_Rarely,Sales,2,1657,3,3,Sales Representative,3,2783,1,No,3,3,2,2,2,2
34,No,Travel_Rarely,Research & Development,3,1658,4,3,Research Scientist,2,5433,1,No,2,3,11,8,7,9
36,No,Travel_Rarely,Research & Development,7,1659,1,3,Laboratory Technician,2,2013,2,No,4,3,4,3,1,3
49,No,Travel_Rarely,Research & Development,6,1661,3,2,Healthcare Representative,3,13966,2,Yes,3,3,15,11,2,12
36,No,Non-Travel,Research & Development,1,1662,4,2,Manufacturing Director,3,4374,0,No,6,3,3,2,1,2
36,No,Travel_Rarely,Research & Development,3,1664,4,4,Healthcare Representative,1,6842,6,No,3,3,5,4,0,4
54,No,Travel_Rarely,Research & Development,22,1665,2,3,Manager,3,17426,3,No,6,3,10,8,4,7
43,No,Travel_Rarely,Research & Development,15,1666,3,2,Research Director,3,17603,1,No,3,3,14,10,6,11
35,Yes,Travel_Frequently,Sales,12,1667,4,3,Sales Executive,4,4581,3,Yes,2,4,11,9,6,7
38,No,Travel_Frequently,Research & Development,1,1668,4,3,Research Scientist,4,4735,7,No,4,4,13,11,2,9
29,No,Travel_Rarely,Sales,5,1669,1,2,Sales Executive,2,4187,1,Yes,3,2,10,0,0,9
33,No,Travel_Rarely,Sales,2,1670,4,3,Sales Executive,4,5505,1,No,5,3,6,2,0,4
32,No,Travel_Rarely,Research & Development,2,1671,4,3,Research Scientist,2,5470,0,No,4,2,9,5,1,6
31,No,Travel_Rarely,Sales,5,1673,1,3,Sales Executive,4,5476,1,No,2,3,10,0,0,2
49,No,Travel_Rarely,Research & Development,16,1674,4,3,Laboratory Technician,1,2587,4,Yes,2,2,2,2,2,2
38,No,Travel_Frequently,Research & Development,2,1675,4,2,Laboratory Technician,2,2440,1,No,3,3,4,3,3,3
47,No,Travel_Rarely,Sales,2,1676,2,4,Manager,2,15972,6,No,2,3,3,2,1,2
49,No,Travel_Rarely,Research & Development,1,1677,3,3,Manager,3,15379,4,No,2,3,8,7,0,0
41,No,Travel_Rarely,Sales,23,1678,4,3,Sales Executive,3,7082,3,Yes,2,3,2,0,0,2
20,No,Travel_Rarely,Sales,9,1680,4,3,Sales Representative,1,2728,1,No,3,3,2,2,0,2
33,No,Non-Travel,Sales,16,1681,3,3,Sales Executive,4,5368,1,Yes,2,3,6,5,1,2
36,No,Travel_Rarely,Research & Development,26,1682,1,3,Healthcare Representative,3,5347,6,No,2,2,3,2,0,2
44,No,Travel_Rarely,Human Resources,1,1683,3,3,Human Resources,4,3195,4,Yes,2,3,2,2,2,2
23,Yes,Travel_Rarely,Research & Development,8,1684,4,2,Laboratory Technician,3,3989,1,Yes,2,3,5,4,1,2
38,No,Travel_Rarely,Research & Development,4,1687,4,3,Laboratory Technician,3,3306,7,No,5,2,0,0,0,0
53,No,Travel_Rarely,Research & Development,24,1689,2,4,Healthcare Representative,4,7005,3,No,2,3,4,3,1,2
48,Yes,Travel_Frequently,Sales,7,1691,4,3,Sales Representative,3,2655,2,Yes,3,3,9,7,7,7
32,Yes,Travel_Rarely,Research & Development,2,1692,4,3,Laboratory Technician,2,1393,1,No,2,3,1,0,0,0
26,No,Non-Travel,Research & Development,7,1693,4,3,Laboratory Technician,4,2570,1,No,5,3,7,7,5,7
55,No,Travel_Rarely,Research & Development,22,1694,1,2,Research Scientist,2,3537,5,No,1,3,4,2,1,2
34,No,Travel_Rarely,Research & Development,5,1696,2,2,Laboratory Technician,4,3986,1,No,3,4,15,10,4,13
60,No,Travel_Rarely,Research & Development,1,1697,3,1,Healthcare Representative,4,10883,3,No,2,4,1,0,0,0
33,No,Travel_Rarely,Research & Development,21,1698,2,4,Laboratory Technician,2,2028,1,No,6,3,14,11,2,13
37,No,Travel_Frequently,Sales,1,1700,3,1,Sales Executive,4,9525,1,No,2,2,6,3,1,3
34,No,Travel_Rarely,Research & Development,19,1701,2,2,Research Scientist,4,2929,1,No,3,3,10,9,8,7
23,Yes,Travel_Rarely,Sales,7,1702,3,3,Sales Representative,4,2275,1,Yes,2,3,3,2,0,2
44,No,Travel_Rarely,Research & Development,2,1703,3,4,Healthcare Representative,4,7879,1,Yes,2,3,8,7,6,7
35,No,Travel_Frequently,Research & Development,2,1704,1,2,Research Scientist,4,4930,0,Yes,2,4,5,4,1,4
43,No,Travel_Rarely,Sales,2,1706,4,3,Sales Executive,4,7847,1,Yes,3,3,10,9,8,8
24,No,Travel_Rarely,Research & Development,9,1707,3,4,Research Scientist,3,4401,1,No,1,3,5,3,0,4
41,No,Travel_Rarely,Sales,6,1708,4,3,Sales Executive,3,9241,1,No,3,3,10,8,8,7
29,No,Travel_Rarely,Research & Development,9,1709,4,3,Laboratory Technician,3,2974,9,No,2,3,5,3,1,2
36,No,Travel_Rarely,Sales,2,1710,3,3,Sales Representative,4,4502,3,No,2,2,13,7,6,7
45,No,Non-Travel,Research & Development,1,1712,3,2,Healthcare Representative,3,10748,3,No,3,2,23,15,14,4
24,Yes,Travel_Rarely,Human Resources,22,1714,4,1,Human Resources,3,1555,1,No,2,3,1,0,0,0
47,Yes,Travel_Frequently,Sales,9,1716,3,1,Sales Executive,3,12936,7,No,3,1,23,5,14,10
26,No,Travel_Rarely,Research & Development,17,1718,4,1,Laboratory Technician,3,2305,1,No,3,4,3,2,0,2
45,No,Travel_Rarely,Research & Development,28,1719,4,2,Research Director,2,16704,1,No,2,3,21,6,8,6
32,No,Travel_Frequently,Research & Development,10,1720,1,3,Research Scientist,3,3433,6,No,3,2,5,2,1,3
31,No,Travel_Rarely,Research & Development,2,1721,2,3,Laboratory Technician,3,3477,1,No,2,4,5,2,0,3
41,No,Non-Travel,Human Resources,4,1722,3,1,Human Resources,2,6430,6,No,4,3,3,2,1,2
40,No,Travel_Rarely,Research & Development,8,1724,2,3,Manufacturing Director,1,6516,2,Yes,3,3,1,0,0,0
24,No,Travel_Rarely,Research & Development,29,1725,2,3,Laboratory Technician,1,3907,1,No,2,4,6,2,1,2
46,No,Travel_Rarely,Research & Development,13,1727,3,3,Healthcare Representative,2,5562,6,No,3,3,10,7,0,9
35,No,Travel_Rarely,Research & Development,27,1728,4,3,Manufacturing Director,3,6883,2,No,3,3,7,7,0,7
